student_id,timestamp,reading_speed_wpm,pronunciation_accuracy,listening_score,reading_score,speaking_score,engagement_level,eye_tracking_focus_duration,gesture_interaction_count,emotion_state,teacher_id,teaching_experience_years,teaching_style,adaptive_score,student_feedback_score,real_time_adjustments_made,session_id,device_type_used,network_latency_ms,sensor_error_rate,content_type_displayed,content_difficulty_level,recommendation_used,performance_improvement_rate,personalized_content_effectiveness
S002,2024-05-20 12:59:00,110.07708141135458,90.08285177583018,53,63,78,Low,169.02148281293938,8,Focused,T07,9,Visual,68.22264417122166,4.04468036929812,2,SESS9895,Laptop,59.84569845957199,1.2837393170686386,Video,Medium,0,9.350636784413052,0
S088,2024-04-21 21:33:00,139.3722834036907,93.48456456470063,99,62,61,Medium,355.9761797381019,12,Bored,T12,4,Kinesthetic,65.77723642636397,4.650564926089286,2,SESS4510,Tablet,44.70221747969282,0.1741582557545019,Quiz,Medium,0,7.394163164959259,0
S127,2024-10-20 04:08:00,100.26022992325376,86.16754817838485,71,90,97,Low,339.0992234292274,11,Confused,T13,8,Visual,57.72575075092986,3.804935904513275,2,SESS3117,Laptop,49.48854368178365,0.7491766606017711,Game,Medium,0,8.778924799121654,0
S094,2024-04-10 08:09:00,88.0293997757365,96.32956164806136,91,89,73,High,266.8565581259569,5,Happy,T16,10,Visual,67.75184037722877,5.0,2,SESS8821,Smart Board,54.0279162188876,1.3365985171416093,Text,Easy,0,12.736690802884151,1
S035,2024-07-22 12:06:00,108.4397801500878,100.0,67,64,50,High,297.8545413375891,10,Confused,T20,1,Auditory,72.15860445311033,3.957290583583467,4,SESS3747,Tablet,69.41746122051703,1.0984930249947058,Text,Hard,1,7.66954797882445,0
S140,2024-05-02 22:46:00,129.4584553026768,77.07732014036287,88,99,52,Medium,219.7168259679049,15,Focused,T09,12,Auditory,92.6540921347318,4.4983489217723465,5,SESS1784,Laptop,42.520703290231616,1.4051486028883218,Video,Medium,0,10.06171702060491,0
S003,2024-09-28 05:07:00,118.09455359723488,73.38404569808411,92,72,51,Medium,318.6980579284455,9,Confused,T07,18,Visual,81.45296958431042,3.833301912444326,4,SESS8764,AR Glass,58.11497021478292,0.8277402082518877,Video,Easy,0,9.662342874386916,0
S013,2024-06-20 06:13:00,107.053193263908,92.28110830347512,82,52,89,Low,348.59598090700626,12,Focused,T17,8,Auditory,63.963307290328096,3.9999795768465214,2,SESS1802,AR Glass,58.57303790656112,0.3309702497777571,Text,Hard,1,4.392992897210291,0
S037,2024-03-08 17:17:00,102.00454009791537,70.17762777957607,94,94,96,Low,287.2145758839804,5,Happy,T07,18,Mixed,64.05864600796295,4.296070157125976,5,SESS9980,AR Glass,59.466199491172446,0.958160224514599,Game,Medium,1,10.278437390407804,0
S005,2024-08-25 04:10:00,108.2317360319721,86.23200493246428,57,81,53,Low,251.50082768414856,6,Confused,T03,17,Kinesthetic,79.04089614216915,3.655958936709841,0,SESS9419,AR Glass,48.01397844646516,0.7835070455934021,Video,Medium,0,2.740631915634153,0
S064,2024-06-19 20:50:00,112.89304514747198,93.9459148256923,93,91,81,Low,237.15984633980528,11,Focused,T11,4,Visual,81.2825946788741,4.217544903366055,3,SESS8342,Smart Board,51.59419381449074,0.3756285232791516,Video,Hard,0,6.900898374513899,0
S088,2024-03-07 06:09:00,115.41474876541776,96.25270951423356,98,95,61,High,201.70224514785644,8,Happy,T03,18,Visual,58.500846079722464,4.81382261039078,1,SESS3759,Laptop,54.64060267137319,1.0357733535165006,Quiz,Hard,1,20.76161956971729,1
S070,2024-09-25 11:45:00,113.18672086251722,100.0,55,85,84,High,384.4506248533347,12,Happy,T15,16,Visual,65.55848597980048,4.956089023831477,1,SESS8997,Smart Board,40.62586211563687,1.793057065710656,Game,Hard,1,10.190422528597464,1
S137,2024-02-21 18:42:00,118.47296198233938,80.11200201649069,75,54,87,Medium,309.21291325561026,12,Focused,T17,3,Kinesthetic,77.07519637716122,3.9572593694764935,1,SESS8048,Smart Board,51.132968196340585,1.5307951684566956,Text,Hard,0,3.828212743853396,0
S006,2024-10-23 00:15:00,108.16435650487053,88.25850637852639,61,69,67,Medium,319.5336244265594,8,Happy,T18,14,Auditory,63.633123835538456,3.887846586028177,3,SESS4711,Smart Board,49.30544862148981,0.0,Video,Hard,0,13.661090365454974,0
S043,2024-12-23 16:31:00,101.6731226629458,63.4296327477665,91,80,87,High,333.7907536124179,6,Confused,T17,14,Auditory,80.02718963161703,3.4929009649099765,3,SESS3290,Tablet,42.04487306305134,0.2702525519868266,Video,Medium,1,13.837195635005944,0
S072,2024-07-21 07:26:00,124.5819219785014,96.51985565847455,63,77,67,Low,299.6626983839614,16,Confused,T17,4,Kinesthetic,78.85973774961852,4.021927548849871,1,SESS1266,AR Glass,58.13892813538997,0.5461250247219466,Quiz,Easy,0,4.78378295412808,0
S031,2024-11-28 05:34:00,105.13395620077829,82.3552621590309,67,89,80,High,309.3470269593925,7,Focused,T11,8,Auditory,67.9905084066352,3.6758294079280023,3,SESS1387,Tablet,48.24868244360656,0.3348538218426317,Quiz,Hard,0,9.078652634769464,1
S093,2024-07-22 19:18:00,115.91560768088672,62.169896275751306,62,81,57,Medium,357.5695203252073,9,Happy,T10,8,Kinesthetic,74.18630076539553,4.316024238560528,1,SESS7594,Tablet,55.622889179004105,1.5911201949292244,Game,Easy,1,14.918958759766031,0
S033,2024-09-23 06:57:00,110.41058718039812,88.21689370080298,62,71,86,Medium,328.46298233890155,6,Bored,T01,4,Mixed,55.29088911340314,4.178226457023496,1,SESS3157,Laptop,54.26039531975058,0.6642540597937481,Text,Hard,0,10.199752409641874,0
S043,2024-08-06 07:17:00,136.1604725847982,89.06152712654442,87,81,89,Low,222.6370746537964,10,Confused,T03,9,Kinesthetic,82.34811343510417,4.353466662791494,2,SESS2314,Laptop,47.01195495151358,1.4999627079007058,Game,Medium,0,8.059857300437354,0
S045,2024-02-04 15:32:00,98.637224057147,92.0839234597663,83,68,82,Low,221.27706737557708,12,Focused,T11,2,Auditory,74.78479005417343,4.548709378028101,2,SESS6549,Tablet,46.189040917373504,0.9236249026627882,Text,Hard,0,10.239341635825944,0
S038,2024-05-27 14:32:00,112.47712385065056,100.0,78,72,62,Medium,275.94807989941785,8,Focused,T13,6,Auditory,87.9963128530344,4.477876165455103,1,SESS5162,AR Glass,48.32479986670047,1.6693128852663437,Quiz,Medium,1,15.444766535717,0
S126,2024-05-12 13:46:00,138.24706945679634,90.50476937840756,73,81,56,Low,371.8453919882944,9,Confused,T01,5,Auditory,81.95292726664385,2.951313283254712,1,SESS5560,AR Glass,35.825057552425946,1.1430162117465303,Text,Easy,1,3.6400130790839977,0
S062,2024-02-13 08:38:00,96.20864056916476,66.68180392070454,93,64,76,High,260.375826027142,6,Focused,T18,13,Auditory,82.23888917149434,5.0,5,SESS9292,Laptop,49.23814330048081,1.182213038567674,Game,Hard,1,18.346234711882506,0
S073,2024-05-25 05:30:00,96.73585945459374,80.12779058331778,92,90,63,Low,297.8235908220538,13,Bored,T03,5,Auditory,72.13610654767223,4.27143186017911,1,SESS3544,Laptop,49.72597709133496,1.0144244473965924,Quiz,Easy,1,8.475093500758348,0
S085,2024-11-05 00:45:00,106.95301930514856,80.9640666301309,57,58,58,Low,369.7778284674636,7,Bored,T20,6,Auditory,83.701072171118,5.0,4,SESS9421,AR Glass,51.607045512784616,0.6963947785021101,Video,Hard,1,12.814054849750438,0
S004,2024-12-22 02:57:00,93.06955499589688,90.64301351141908,76,51,59,Medium,371.7970641602892,15,Focused,T12,2,Mixed,71.21806314892709,4.460198080627243,1,SESS5671,Laptop,60.678566772944,0.636555308397644,Quiz,Hard,0,15.226037910161253,0
S076,2024-11-19 19:49:00,128.2232604527455,75.75288119598828,92,57,93,High,223.23183375424264,13,Confused,T09,6,Kinesthetic,69.90405594883833,3.905009288251461,5,SESS2396,Laptop,50.34754478291848,0.343579863453637,Quiz,Easy,0,-0.9369045748802148,0
S140,2024-05-18 16:32:00,112.63047860983,87.40487649467761,74,56,91,Medium,317.3754219773684,11,Focused,T09,14,Kinesthetic,87.69633947367296,3.999934156886531,3,SESS9635,Laptop,67.91782273613359,0.7737878675954792,Game,Medium,0,6.162464816630948,0
S144,2024-01-28 06:03:00,77.84049752567009,86.02382198347652,81,78,95,Low,162.0385382257763,10,Happy,T19,11,Kinesthetic,76.69826672583687,3.9948693379719376,1,SESS1183,Smart Board,55.7792822608533,1.1866095076238463,Game,Easy,0,7.516849066446039,0
S015,2024-09-06 10:21:00,115.71405088334257,89.7595154273593,66,88,91,Low,161.82408145328066,11,Focused,T06,10,Auditory,55.84632124002808,4.450421561306963,1,SESS3831,AR Glass,46.71153183340699,1.2972844434576656,Game,Hard,1,8.951170777760604,0
S087,2024-01-09 16:44:00,143.1921168416875,85.57447915099921,77,95,85,Medium,344.67537618643,10,Happy,T01,2,Auditory,73.79553004638835,4.757972573147117,2,SESS4332,Tablet,35.735168433788346,0.9058170766901724,Video,Hard,0,9.422585518041844,0
S098,2024-09-03 00:50:00,106.0094412328438,78.36110494386834,75,88,81,High,272.6602501191804,14,Confused,T19,13,Kinesthetic,82.37022855556313,3.574153587789376,1,SESS3200,Laptop,47.99427167108268,0.3584254772916547,Game,Easy,1,4.350644917336666,0
S089,2024-12-05 13:00:00,104.32410960959297,93.64114392049972,52,94,99,Low,275.0628767347921,11,Confused,T17,8,Visual,71.27587863575245,3.568238933492643,3,SESS2722,AR Glass,33.428236396984325,0.5013743827714536,Game,Hard,0,12.333746170601437,0
S130,2024-10-28 09:03:00,139.77381491230736,75.17886124085632,64,87,73,Medium,323.3151173419562,11,Happy,T17,16,Visual,92.4629220066009,4.676724476349739,2,SESS7480,Tablet,65.47319021703642,0.5076112070754916,Quiz,Hard,1,13.169510177232246,0
S063,2024-07-04 08:01:00,112.17079696996682,79.51535372762305,62,96,60,Medium,305.71820394921707,13,Happy,T14,18,Auditory,82.81008954607151,2.5344516181437307,2,SESS4900,Smart Board,69.7312466578654,1.0633853005710563,Video,Easy,0,13.76665585889106,1
S020,2024-05-16 04:39:00,89.96259732274217,100.0,61,88,75,Low,258.40117403930026,11,Confused,T03,12,Auditory,79.0551311932172,3.783076238323714,2,SESS7821,Smart Board,51.95640528312316,0.7228987725237105,Video,Easy,0,4.931334232174192,0
S041,2024-06-10 08:23:00,105.8349470437054,93.26161832009294,76,91,78,High,325.258366951888,14,Confused,T03,14,Mixed,74.8405027302323,3.546050022097271,0,SESS1231,Tablet,42.22133307256656,1.21529912350845,Video,Hard,0,8.549626726342508,1
S079,2024-02-10 10:14:00,94.28423931466642,79.32086189512172,65,69,87,High,392.3613913560416,13,Bored,T09,14,Kinesthetic,79.3701762207342,4.7297081419362526,2,SESS5932,Smart Board,73.69435435923975,0.7954537789217545,Game,Easy,0,7.600872814348871,0
S137,2024-04-04 13:39:00,132.5974936745789,83.28986738957178,93,94,57,Medium,346.92693629858314,9,Happy,T03,3,Mixed,72.21008099711342,3.977686188466779,1,SESS6840,AR Glass,48.344210274324055,0.2258691658845824,Quiz,Medium,1,13.880436864312824,1
S106,2024-07-26 02:19:00,118.81752682798684,90.85070202458373,57,50,55,Low,352.3196079256118,7,Focused,T18,5,Kinesthetic,68.929228086243,4.599232586692611,2,SESS5510,Smart Board,61.21076368449011,1.0083104906812068,Quiz,Easy,1,14.419915802348338,0
S098,2024-08-24 18:14:00,134.14015063414814,68.14507607131422,80,83,82,Medium,276.838641462648,8,Confused,T02,2,Auditory,82.80737504376734,4.979405034071127,1,SESS2854,Laptop,48.29105801833136,1.1494071124540737,Video,Easy,1,15.931078672012168,0
S006,2024-10-24 17:23:00,103.26595324956376,77.16915275165066,96,64,84,Low,218.8921633264327,9,Bored,T07,5,Auditory,67.598073637371,4.510948400942469,2,SESS4231,AR Glass,49.72033941222946,1.3006781552004911,Game,Hard,0,4.3048464390169405,0
S124,2024-08-08 21:53:00,103.74827317373268,77.77319462085552,89,58,55,High,277.6541488177561,7,Happy,T16,17,Visual,75.2881871352836,4.4473737749824265,0,SESS6266,AR Glass,49.65244125953537,1.519779675902325,Game,Hard,0,7.507615121720432,0
S090,2024-02-04 14:33:00,111.60035663169316,85.28415126844568,53,98,54,High,395.8527701962172,7,Focused,T16,13,Mixed,68.35438592535203,3.379784771083881,0,SESS3066,Laptop,58.52674843615082,0.1319960009243651,Game,Easy,0,13.475379913521897,1
S064,2024-08-24 10:46:00,117.2314422944058,100.0,85,67,63,Medium,370.0192018815037,11,Confused,T11,11,Mixed,78.5889016101163,3.574492873065433,4,SESS9537,AR Glass,27.643423853434168,0.7787188688462119,Game,Hard,0,20.35587441737968,0
S018,2024-05-15 21:08:00,93.24436008857676,97.17536135788936,65,84,96,Low,311.3459727846626,6,Confused,T02,12,Mixed,74.30337415672844,4.326562307524015,1,SESS9121,AR Glass,58.38797621001094,0.1453271405790535,Text,Medium,0,13.140339984659846,0
S136,2024-11-21 13:30:00,103.06506474382334,58.21219866000393,50,58,98,Medium,192.263206761461,10,Confused,T04,8,Mixed,62.70828966481683,3.306198841386103,0,SESS6653,Smart Board,38.52007104995957,1.842745885854702,Game,Easy,0,18.403810012969167,0
S060,2024-05-01 04:02:00,80.43230638462714,84.35390854920045,84,70,70,Low,281.5803572469959,8,Bored,T04,2,Kinesthetic,80.8472534703594,4.437747441630861,1,SESS8369,AR Glass,46.89603515044934,0.0,Quiz,Hard,0,12.218084003206943,0
S062,2024-06-19 14:45:00,79.5437963627582,87.14394347381685,91,84,98,Low,433.6267733700921,7,Happy,T04,17,Mixed,60.587520175591465,4.377948868027862,2,SESS8635,Smart Board,52.79924690604829,1.0438751014410437,Game,Easy,0,3.9170876580256,0
S027,2024-06-05 07:53:00,135.6291394012528,97.43822216376756,84,54,84,High,229.35128503953152,7,Happy,T05,1,Kinesthetic,79.6292425944877,5.0,2,SESS6291,Laptop,46.411736290564505,1.0242573311097796,Quiz,Hard,1,8.92133146114725,0
S030,2024-08-21 05:38:00,88.85280645983386,84.60476153835175,73,78,99,Low,205.42592408946808,12,Bored,T04,18,Mixed,71.05478491589881,4.571027296176124,3,SESS9561,Laptop,44.72402657420949,2.005451517706717,Video,Medium,0,8.099731746998467,0
S100,2024-05-26 16:13:00,97.1556781450958,73.33082198628557,79,53,62,Medium,333.5612733041015,16,Happy,T01,8,Visual,70.81125292175392,2.7851223511587277,3,SESS2949,Laptop,52.357870641980334,1.25215950778228,Game,Hard,0,11.929107432161114,0
S031,2024-01-07 11:13:00,108.34425229030948,85.48668043162752,67,98,95,High,291.1164963773465,13,Bored,T15,7,Mixed,79.64875092812389,3.790372189833542,2,SESS6905,Tablet,46.51242187404242,0.5200438742651615,Video,Hard,0,11.101611854928368,1
S024,2024-11-23 04:53:00,87.02058029540714,100.0,63,62,54,Low,344.77665561662457,9,Happy,T08,11,Mixed,84.00791174028302,4.743639813636451,0,SESS5307,AR Glass,58.731556045083785,0.5545841599346091,Quiz,Medium,1,0.2581074663392435,0
S114,2024-07-28 05:53:00,98.9192710168642,79.59860960536389,51,85,68,Medium,338.8515708570996,12,Confused,T09,2,Mixed,74.79294277697623,3.614886508444929,4,SESS9446,Tablet,55.43524332550028,0.9107655027927752,Game,Hard,0,10.907627483733238,0
S104,2024-02-11 20:16:00,97.03457746361374,94.21676319477568,77,84,50,Low,190.124481731296,13,Happy,T14,19,Visual,68.04897337923472,3.82035418958633,1,SESS5510,AR Glass,47.91175855006472,0.0,Quiz,Hard,1,11.928462235875909,0
S058,2024-08-01 07:42:00,103.91577542435752,80.93440112818809,50,74,75,Medium,395.9003230177291,14,Confused,T05,5,Auditory,58.3144204563945,3.597069522373288,3,SESS9918,AR Glass,57.84195099985567,0.7462824435816513,Quiz,Easy,1,15.599333149678731,0
S010,2024-12-29 12:45:00,115.3434968430146,85.56167256467118,61,97,52,Low,283.93474979726625,12,Happy,T02,12,Mixed,66.40833025683158,3.9113464254033374,1,SESS8930,AR Glass,39.140985206395214,1.6469977396369857,Video,Hard,1,12.11751653117259,0
S103,2024-05-29 07:58:00,114.58754874390404,100.0,94,60,62,Low,333.6339306677499,4,Happy,T13,10,Visual,65.66378972736821,4.107399507489652,2,SESS4584,Laptop,46.269883485168585,1.4947996647952353,Text,Easy,0,7.203871010223946,0
S062,2024-06-05 18:03:00,126.13901184051198,86.45758639327657,76,98,85,High,292.7107736735753,15,Bored,T11,15,Visual,66.39997524877698,3.410180282827658,3,SESS1173,Smart Board,37.292435450783024,1.0503676231587589,Quiz,Easy,0,13.031048880088012,1
S130,2024-01-29 07:32:00,105.65469240869672,86.83009950373987,82,70,66,Low,268.5087132039403,7,Confused,T11,17,Kinesthetic,56.82254612501478,4.677658892948959,2,SESS2807,Smart Board,64.2482466892475,0.6643320643798427,Game,Hard,0,9.158273507602065,0
S015,2024-06-06 16:52:00,118.88861231109604,78.99658679113841,72,89,60,Medium,304.6559081904647,7,Confused,T20,18,Auditory,78.69840690753045,4.596303102488658,2,SESS6886,Laptop,38.03660100789788,1.1014466896330628,Quiz,Medium,1,8.604959892459847,0
S054,2024-12-18 08:17:00,114.99425300735184,79.24609120662853,90,90,68,High,348.9814861064566,7,Happy,T01,14,Mixed,84.8450380557343,3.942862972531565,1,SESS2146,AR Glass,47.73774230352389,1.5985743441853175,Quiz,Easy,0,10.109856085919745,0
S066,2024-09-02 14:20:00,94.1413976660454,76.19237552430982,90,90,60,Low,324.3695298078338,9,Confused,T06,3,Visual,89.89635283388344,3.651695157903878,4,SESS6011,Smart Board,68.97868075799124,1.4671370088182734,Text,Medium,1,3.090186075064977,0
S136,2024-03-27 22:03:00,136.24649758821246,69.41237746861859,60,51,81,Low,288.57771203478427,12,Focused,T02,8,Mixed,70.99525260678641,4.334400755838252,3,SESS8193,Tablet,38.888109003082,0.8304396435737696,Quiz,Easy,0,-0.26558986017044,0
S133,2024-01-26 23:35:00,96.72931700098744,70.75393412584086,53,61,91,High,271.9479309408828,11,Happy,T09,19,Visual,76.171225153231,3.4450802553650464,1,SESS2066,Laptop,39.96212184536364,0.7165982739520912,Game,Easy,0,20.362992703812598,0
S135,2024-03-09 12:48:00,138.57019823122457,84.9353840592096,79,64,84,Medium,143.11548043200048,15,Focused,T07,5,Visual,74.70932140351184,3.3937390264581606,1,SESS9597,Tablet,54.11360277569708,1.4787049226160949,Quiz,Hard,0,3.878001133894852,0
S100,2024-11-05 10:30:00,105.78059520995646,83.81465765971136,59,86,59,Medium,354.8525396639357,14,Confused,T17,18,Visual,74.7254820298403,4.513595780020207,0,SESS3324,Smart Board,49.8319868402226,0.3226291703538618,Game,Easy,0,13.752480162628675,0
S084,2024-01-09 22:11:00,107.28837360893864,71.40775222738385,70,76,67,Medium,329.4057001526368,14,Confused,T08,13,Visual,77.53183536788737,3.708169771347291,1,SESS7013,Smart Board,62.39733307978622,0.9026793177095036,Quiz,Easy,1,16.839847010126,0
S047,2024-12-27 20:16:00,104.81817878573104,74.531214972235,88,96,52,Low,305.9048715336906,9,Confused,T14,13,Kinesthetic,83.96599743187566,3.204904338372851,1,SESS9509,Laptop,49.826319924909015,1.0663423095665383,Text,Easy,0,7.24774063655394,0
S079,2024-06-30 12:39:00,130.7320699227001,96.8806187625106,73,56,83,Medium,242.25006990484067,4,Happy,T01,6,Mixed,75.82029929388115,4.130711305950386,2,SESS5670,AR Glass,57.70503097698863,1.0434121831482737,Game,Medium,0,15.228732815549364,0
S143,2024-11-02 18:29:00,98.09766884179469,87.00278741866178,83,88,56,High,384.26325994310673,8,Happy,T06,6,Mixed,70.65536486714659,4.274439257760167,4,SESS7099,AR Glass,46.05909521019423,1.0316188285345615,Video,Hard,1,6.172407515782094,1
S114,2024-10-10 20:41:00,124.56176831415712,79.87751152817786,79,68,75,Low,237.2727295272053,13,Confused,T08,7,Auditory,65.03281589858352,3.21332652519713,3,SESS6936,Tablet,51.52015777837779,0.742895277818487,Quiz,Medium,0,14.999955025298055,0
S024,2024-07-10 00:02:00,140.90512315755248,74.31952861633759,87,61,86,High,385.0793689660739,12,Happy,T09,11,Mixed,58.913259419054754,4.11550770728812,2,SESS4699,AR Glass,40.76842257192314,1.6037128745783242,Video,Easy,1,8.217287856786072,0
S132,2024-11-22 15:05:00,99.59455261303394,93.7926390516656,92,68,70,Medium,316.470839249597,11,Focused,T14,9,Kinesthetic,73.17076701587409,4.244730041645562,2,SESS7559,Smart Board,59.10186614376457,1.3139662066959727,Text,Easy,0,11.274431995015515,0
S136,2024-08-13 00:53:00,83.14148083453637,79.2673241543185,95,80,92,High,270.9588226082233,11,Focused,T18,3,Kinesthetic,83.047874435274,3.574274210074897,1,SESS7308,Laptop,64.09498097985096,0.7513463898876427,Quiz,Medium,0,14.695259622037806,0
S029,2024-10-14 00:48:00,97.20682685188714,75.45014646536434,52,64,65,High,317.9148450720513,8,Confused,T17,6,Kinesthetic,79.59712632538998,4.008927650741088,2,SESS7756,AR Glass,74.75313800936102,0.6730983201031381,Game,Easy,1,8.1452724907269,0
S124,2024-07-07 03:41:00,117.99655415052122,99.45718112142328,86,80,80,High,319.7556850693232,12,Happy,T01,2,Auditory,80.43870658978005,4.618385944751103,0,SESS6797,Laptop,42.75537831757626,1.2373019615173806,Video,Easy,0,10.258589424065937,1
S141,2024-07-10 16:33:00,99.4575078059684,84.05756156475249,57,72,99,Medium,246.8558639619747,17,Happy,T09,10,Visual,72.37183157473885,3.297288613673203,2,SESS8161,Smart Board,55.22889638447575,0.2167357519387979,Game,Easy,0,18.050435513407727,0
S136,2024-08-16 19:08:00,106.84418354433716,71.47063928079284,86,51,58,Medium,291.70991122320606,9,Focused,T20,1,Mixed,75.03275907102982,3.7091897697543823,2,SESS5987,Laptop,29.94580051965378,0.1396974340426369,Quiz,Medium,1,8.886202988909458,0
S032,2024-11-23 18:08:00,107.7483993571297,89.79960900859648,97,91,74,Low,253.63611504217312,11,Focused,T02,11,Mixed,69.35483530349913,3.933980156758881,0,SESS6627,Smart Board,46.19460271948948,1.3345376272481824,Text,Easy,0,7.895332177081171,0
S113,2024-10-09 19:58:00,108.94289639183816,79.8856247121746,96,61,65,Low,323.4290576324601,12,Focused,T09,17,Kinesthetic,85.75120748981756,4.13196902969377,0,SESS4545,AR Glass,36.33790619398935,1.7007018445222748,Text,Hard,0,3.9173005748087135,0
S008,2024-08-17 00:25:00,127.8706875327208,72.08953782110707,95,94,85,Low,441.6780613672714,7,Bored,T02,14,Mixed,75.25567818794592,3.8386277236383286,3,SESS9193,Laptop,57.06896290918512,1.0331373686721177,Game,Medium,0,13.924443437470927,0
S091,2024-01-18 17:09:00,101.14338844695088,85.19259309031213,65,99,61,Low,221.30402125680536,9,Happy,T16,4,Visual,87.03604394781902,3.831446513730749,0,SESS2589,Laptop,53.36843022916538,0.6940855916300486,Quiz,Medium,0,5.938093226549807,0
S124,2024-11-02 04:27:00,124.2374910535724,72.88231792510635,85,73,50,Low,247.80475634129797,14,Happy,T17,17,Mixed,67.05133534009643,4.666819280929913,2,SESS1471,Tablet,61.41454578321271,0.0,Quiz,Medium,1,14.256166852604249,0
S060,2024-06-12 15:41:00,126.45951933428884,58.282857566163685,51,67,78,Low,374.9469495248608,12,Bored,T08,6,Auditory,83.55651480845073,4.2225087989507095,3,SESS3103,Tablet,59.2974970732762,1.5176328862658488,Quiz,Medium,0,6.660011652440099,0
S036,2024-02-07 04:59:00,94.87503235812972,83.71157320252665,65,53,77,Medium,372.5063993481653,13,Bored,T04,16,Auditory,67.25974349637394,4.122743278909423,0,SESS6424,Smart Board,52.63121402141206,1.319779282750672,Video,Hard,0,13.275015673097252,0
S054,2024-10-29 21:04:00,115.61315380685038,76.48351525716737,66,58,55,Low,267.03822779327567,10,Happy,T04,19,Auditory,57.76983780867485,4.787300405263874,2,SESS4110,AR Glass,38.05124964162542,0.0,Text,Medium,1,19.628243379370275,0
S099,2024-12-03 21:30:00,121.0673768517988,81.18937409166773,95,51,80,Medium,188.19163104550165,13,Focused,T05,7,Auditory,74.71365475004167,3.905509377743688,4,SESS3711,AR Glass,51.60692867464905,0.1521402546497754,Text,Medium,1,18.68436386576213,0
S111,2024-04-08 22:48:00,104.6798383464069,71.33536728963534,87,60,82,Medium,430.7455105711768,8,Focused,T01,1,Visual,67.98223853492874,4.031454865297392,2,SESS6226,Laptop,46.66167925539817,0.5982345192864539,Game,Medium,0,23.76614755401604,0
S030,2024-01-12 03:05:00,111.17859831441687,79.22779043617886,78,70,56,Medium,335.5532123184962,12,Bored,T12,10,Kinesthetic,66.69932072318885,4.27587327743465,1,SESS4407,Laptop,47.2093985378279,0.4757093439290735,Text,Hard,0,11.27888782142636,0
S046,2024-02-12 06:18:00,100.16626968257584,85.90902250443817,62,52,61,Low,418.7940703232008,3,Focused,T06,9,Visual,77.23249418808042,4.1931006499708285,1,SESS1037,Smart Board,49.67634162388125,1.1513319889791802,Text,Medium,0,-2.6474981398723685,0
S140,2024-08-12 21:06:00,100.86172115526384,89.66560968247316,74,98,94,Medium,302.92300076362847,10,Bored,T09,18,Kinesthetic,86.4189653696801,3.710253466099427,1,SESS3606,Tablet,52.539157193348046,1.2663155671885316,Video,Medium,1,9.970488788397248,0
S086,2024-06-11 14:44:00,111.0242491390796,84.72864767380857,58,51,92,Medium,274.6396112347044,7,Happy,T09,6,Kinesthetic,71.30079101383835,3.3453948237329105,3,SESS4349,AR Glass,64.03380532743654,0.8176047091932477,Quiz,Medium,1,6.642445776291509,0
S062,2024-10-07 13:54:00,109.26315916066116,88.75136072175563,72,99,77,Medium,314.9775615362837,12,Happy,T02,13,Auditory,84.22581963461164,3.8986524465905377,3,SESS6057,Tablet,42.95090948857576,1.0877692314589666,Quiz,Medium,1,-4.78762634551069,1
S001,2024-11-14 05:38:00,97.88259995534648,94.85663878747997,61,58,91,High,362.1535978182536,14,Happy,T09,9,Kinesthetic,76.53444050277153,4.728630117924868,0,SESS8320,Tablet,45.352003424804906,0.9507758669824669,Quiz,Medium,0,8.66924300967527,0
S149,2024-09-18 05:44:00,112.4837387765428,100.0,97,95,78,Low,343.5009722027507,10,Confused,T09,15,Mixed,81.7601163076717,4.432754313592795,2,SESS2475,Smart Board,58.249189813359926,0.8651600191377394,Video,Medium,0,8.454829871477026,1
S117,2024-05-19 07:51:00,116.63275432104032,85.26489751278575,74,50,71,High,213.1870219943578,4,Bored,T14,1,Mixed,89.53634150874947,4.21722754519072,1,SESS1346,Tablet,39.07149231124613,0.654570614081285,Video,Hard,1,2.617855692659834,0
S086,2024-06-20 09:04:00,97.90423034388932,76.9903704978395,57,83,90,Low,463.7099847177964,8,Confused,T09,4,Visual,61.36595752662486,4.462276828786651,5,SESS5048,Laptop,44.85302588683763,0.2737372768438596,Quiz,Hard,0,5.964112743937483,0
S045,2024-06-17 09:03:00,123.2904108051708,87.94205019929608,50,60,51,Medium,311.17516052170583,6,Bored,T11,15,Visual,67.29104857505264,4.907561311274732,3,SESS3419,AR Glass,32.99325995268033,0.9117412566401344,Quiz,Easy,0,0.2393041612029822,0
S016,2024-06-30 04:27:00,108.57320932318837,85.02921742467633,81,94,53,Low,353.8489500390523,9,Focused,T16,11,Visual,60.72975538161928,4.265924148665557,3,SESS9605,AR Glass,43.635840704460406,0.6184744352217646,Text,Hard,1,17.25811122196619,0
S113,2024-04-01 03:13:00,82.19757863939121,87.00425326988994,99,63,71,Low,316.2949320092156,8,Confused,T06,10,Mixed,85.0929495577981,4.170306831815724,0,SESS4275,Laptop,53.72832405835357,1.4460053534509756,Text,Hard,0,10.469691732218656,0
S062,2024-03-27 11:06:00,102.51036879320034,74.20391704895133,80,50,96,High,317.35827815242567,9,Focused,T06,10,Mixed,86.41830927736234,3.640167415412213,3,SESS3517,Smart Board,62.983440961053546,1.122607352352187,Video,Easy,0,5.816888251690602,0
